,Date,Store_Number,Transaction_Count,target_pct,met_target,bonus_payable,month,day_of_week
17725,2014-01-19,18,1310,0.524,False,0.0,1,6
17726,2014-01-19,19,1217,0.4868,False,0.0,1,6
17727,2014-01-19,23,1065,0.426,False,0.0,1,6
17728,2014-01-19,24,1844,0.7376,False,0.0,1,6
17729,2014-01-19,25,824,0.3296,False,0.0,1,6
17730,2014-01-19,26,816,0.3264,False,0.0,1,6
17731,2014-01-19,27,1698,0.6792,False,0.0,1,6
17732,2014-01-19,28,1508,0.6032,False,0.0,1,6
17733,2014-01-19,30,658,0.2632,False,0.0,1,6
17734,2014-01-19,31,1590,0.636,False,0.0,1,6
17735,2014-01-19,32,675,0.27,False,0.0,1,6
17736,2014-01-19,33,1311,0.5244,False,0.0,1,6
17737,2014-01-19,34,2443,0.9772,False,0.0,1,6
17738,2014-01-19,35,621,0.2484,False,0.0,1,6
17739,2014-01-19,36,1010,0.404,False,0.0,1,6
17740,2014-01-19,37,1321,0.5284,False,0.0,1,6
17741,2014-01-19,38,2419,0.9676,False,0.0,1,6
17742,2014-01-19,39,1609,0.6436,False,0.0,1,6
17743,2014-01-19,40,1099,0.4396,False,0.0,1,6
17744,2014-01-19,41,1151,0.4604,False,0.0,1,6
17745,2014-01-19,43,1257,0.5028,False,0.0,1,6
17746,2014-01-19,44,4711,1.8844,True,100.0,1,6
17747,2014-01-19,45,4471,1.7884,True,100.0,1,6
17748,2014-01-19,46,4779,1.9116,True,100.0,1,6
17749,2014-01-19,47,4924,1.9696,True,100.0,1,6
17750,2014-01-19,48,4258,1.7032,True,100.0,1,6
17751,2014-01-19,49,2826,1.1304,True,100.0,1,6
17752,2014-01-19,50,2958,1.1832,True,100.0,1,6
17753,2014-01-19,51,1810,0.724,False,0.0,1,6
17754,2014-01-19,54,1202,0.4808,False,0.0,1,6
17755,2014-01-20,1,1791,0.7164,False,0.0,1,0
17756,2014-01-20,2,1906,0.7624,False,0.0,1,0
17757,2014-01-20,3,2860,1.144,True,100.0,1,0
17758,2014-01-20,4,1403,0.5612,False,0.0,1,0
17759,2014-01-20,5,1497,0.5988,False,0.0,1,0
17760,2014-01-20,6,1695,0.678,False,0.0,1,0
17761,2014-01-20,7,1856,0.7424,False,0.0,1,0
17762,2014-01-20,8,2623,1.0492,True,100.0,1,0
17763,2014-01-20,9,1986,0.7944,False,0.0,1,0
17764,2014-01-20,10,1120,0.448,False,0.0,1,0
17765,2014-01-20,11,2273,0.9092,False,0.0,1,0
17766,2014-01-20,12,1117,0.4468,False,0.0,1,0
17767,2014-01-20,13,864,0.3456,False,0.0,1,0
17768,2014-01-20,14,1637,0.6548,False,0.0,1,0
17769,2014-01-20,15,1377,0.5508,False,0.0,1,0
17770,2014-01-20,16,970,0.388,False,0.0,1,0
17771,2014-01-20,17,1198,0.4792,False,0.0,1,0
17772,2014-01-20,18,1305,0.522,False,0.0,1,0
17773,2014-01-20,19,1129,0.4516,False,0.0,1,0
17774,2014-01-20,23,1071,0.4284,False,0.0,1,0
17775,2014-01-20,24,2206,0.8824,False,0.0,1,0
17776,2014-01-20,25,677,0.2708,False,0.0,1,0
17777,2014-01-20,26,618,0.2472,False,0.0,1,0
17778,2014-01-20,27,1016,0.4064,False,0.0,1,0
17779,2014-01-20,28,844,0.3376,False,0.0,1,0
17780,2014-01-20,30,690,0.276,False,0.0,1,0
17781,2014-01-20,31,1268,0.5072,False,0.0,1,0
17782,2014-01-20,32,573,0.2292,False,0.0,1,0
17783,2014-01-20,33,1151,0.4604,False,0.0,1,0
17784,2014-01-20,34,2492,0.9968,False,0.0,1,0
17785,2014-01-20,35,542,0.2168,False,0.0,1,0
17786,2014-01-20,36,966,0.3864,False,0.0,1,0
17787,2014-01-20,37,1430,0.572,False,0.0,1,0
17788,2014-01-20,38,1522,0.6088,False,0.0,1,0
17789,2014-01-20,39,1306,0.5224,False,0.0,1,0
17790,2014-01-20,40,1344,0.5376,False,0.0,1,0
17791,2014-01-20,41,841,0.3364,False,0.0,1,0
17792,2014-01-20,43,1286,0.5144,False,0.0,1,0
17793,2014-01-20,44,3661,1.4644,True,100.0,1,0
17794,2014-01-20,45,3109,1.2436,True,100.0,1,0
17795,2014-01-20,46,3049,1.2196,True,100.0,1,0
17796,2014-01-20,47,3234,1.2936,True,100.0,1,0
17797,2014-01-20,48,2681,1.0724,True,100.0,1,0
17798,2014-01-20,49,2056,0.8224,False,0.0,1,0
17799,2014-01-20,50,2249,0.8996,False,0.0,1,0
17800,2014-01-20,51,1628,0.6512,False,0.0,1,0
17801,2014-01-20,54,753,0.3012,False,0.0,1,0
17802,2014-01-21,1,1872,0.7488,False,0.0,1,1
17803,2014-01-21,2,1850,0.74,False,0.0,1,1
17804,2014-01-21,3,2836,1.1344,True,100.0,1,1
17805,2014-01-21,4,1344,0.5376,False,0.0,1,1
17806,2014-01-21,5,1372,0.5488,False,0.0,1,1
17807,2014-01-21,6,1591,0.6364,False,0.0,1,1
17808,2014-01-21,7,1750,0.7,False,0.0,1,1
17809,2014-01-21,8,2604,1.0416,True,100.0,1,1
17810,2014-01-21,9,1934,0.7736,False,0.0,1,1
17811,2014-01-21,10,1100,0.44,False,0.0,1,1
17812,2014-01-21,11,2272,0.9088,False,0.0,1,1
17813,2014-01-21,12,1246,0.4984,False,0.0,1,1
17814,2014-01-21,13,876,0.3504,False,0.0,1,1
17815,2014-01-21,14,1552,0.6208,False,0.0,1,1
17816,2014-01-21,15,1391,0.5564,False,0.0,1,1
17817,2014-01-21,16,833,0.3332,False,0.0,1,1
17818,2014-01-21,17,1234,0.4936,False,0.0,1,1
17819,2014-01-21,18,1426,0.5704,False,0.0,1,1
17820,2014-01-21,19,1076,0.4304,False,0.0,1,1
17821,2014-01-21,23,1061,0.4244,False,0.0,1,1
17822,2014-01-21,24,2336,0.9344,False,0.0,1,1
17823,2014-01-21,25,680,0.272,False,0.0,1,1
17824,2014-01-21,26,516,0.2064,False,0.0,1,1
17825,2014-01-21,27,1154,0.4616,False,0.0,1,1
17826,2014-01-21,28,1156,0.4624,False,0.0,1,1
17827,2014-01-21,30,784,0.3136,False,0.0,1,1
17828,2014-01-21,31,1342,0.5368,False,0.0,1,1
17829,2014-01-21,32,625,0.25,False,0.0,1,1
17830,2014-01-21,33,1153,0.4612,False,0.0,1,1
17831,2014-01-21,34,2351,0.9404,False,0.0,1,1
17832,2014-01-21,35,632,0.2528,False,0.0,1,1
17833,2014-01-21,36,1087,0.4348,False,0.0,1,1
17834,2014-01-21,37,1456,0.5824,False,0.0,1,1
17835,2014-01-21,38,1441,0.5764,False,0.0,1,1
17836,2014-01-21,39,1351,0.5404,False,0.0,1,1
17837,2014-01-21,40,1267,0.5068,False,0.0,1,1
17838,2014-01-21,41,793,0.3172,False,0.0,1,1
17839,2014-01-21,43,1244,0.4976,False,0.0,1,1
17840,2014-01-21,44,3781,1.5124,True,100.0,1,1
17841,2014-01-21,45,3053,1.2212,True,100.0,1,1
17842,2014-01-21,46,2924,1.1696,True,100.0,1,1
17843,2014-01-21,47,3264,1.3056,True,100.0,1,1
17844,2014-01-21,48,2417,0.9668,False,0.0,1,1
17845,2014-01-21,49,1984,0.7936,False,0.0,1,1
17846,2014-01-21,50,2040,0.816,False,0.0,1,1
17847,2014-01-21,51,1513,0.6052,False,0.0,1,1
17848,2014-01-21,54,820,0.328,False,0.0,1,1
17849,2014-01-22,1,1818,0.7272,False,0.0,1,2
17850,2014-01-22,2,1936,0.7744,False,0.0,1,2
17851,2014-01-22,3,2991,1.1964,True,100.0,1,2
17852,2014-01-22,4,1421,0.5684,False,0.0,1,2
17853,2014-01-22,5,1303,0.5212,False,0.0,1,2
17854,2014-01-22,6,1689,0.6756,False,0.0,1,2
17855,2014-01-22,7,1855,0.742,False,0.0,1,2
17856,2014-01-22,8,2838,1.1352,True,100.0,1,2
17857,2014-01-22,9,1786,0.7144,False,0.0,1,2
17858,2014-01-22,10,901,0.3604,False,0.0,1,2
17859,2014-01-22,11,2092,0.8368,False,0.0,1,2
17860,2014-01-22,12,1029,0.4116,False,0.0,1,2
17861,2014-01-22,13,777,0.3108,False,0.0,1,2
17862,2014-01-22,14,1373,0.5492,False,0.0,1,2
17863,2014-01-22,15,1237,0.4948,False,0.0,1,2
17864,2014-01-22,16,796,0.3184,False,0.0,1,2
17865,2014-01-22,17,1184,0.4736,False,0.0,1,2
17866,2014-01-22,18,1216,0.4864,False,0.0,1,2
17867,2014-01-22,19,1103,0.4412,False,0.0,1,2
17868,2014-01-22,23,1116,0.4464,False,0.0,1,2
17869,2014-01-22,24,2310,0.924,False,0.0,1,2
17870,2014-01-22,25,764,0.3056,False,0.0,1,2
17871,2014-01-22,26,587,0.2348,False,0.0,1,2
17872,2014-01-22,27,1254,0.5016,False,0.0,1,2
17873,2014-01-22,28,835,0.334,False,0.0,1,2
17874,2014-01-22,30,701,0.2804,False,0.0,1,2
17875,2014-01-22,31,1026,0.4104,False,0.0,1,2
17876,2014-01-22,32,501,0.2004,False,0.0,1,2
17877,2014-01-22,33,1042,0.4168,False,0.0,1,2
17878,2014-01-22,34,2161,0.8644,False,0.0,1,2
17879,2014-01-22,35,490,0.196,False,0.0,1,2
17880,2014-01-22,36,804,0.3216,False,0.0,1,2
17881,2014-01-22,37,1596,0.6384,False,0.0,1,2
17882,2014-01-22,38,1577,0.6308,False,0.0,1,2
17883,2014-01-22,39,1121,0.4484,False,0.0,1,2
17884,2014-01-22,40,1171,0.4684,False,0.0,1,2
17885,2014-01-22,41,848,0.3392,False,0.0,1,2
17886,2014-01-22,43,1121,0.4484,False,0.0,1,2
17887,2014-01-22,44,3954,1.5816,True,100.0,1,2
17888,2014-01-22,45,2988,1.1952,True,100.0,1,2
17889,2014-01-22,46,2932,1.1728,True,100.0,1,2
17890,2014-01-22,47,3247,1.2988,True,100.0,1,2
17891,2014-01-22,48,2497,0.9988,False,0.0,1,2
17892,2014-01-22,49,2072,0.8288,False,0.0,1,2
17893,2014-01-22,50,2069,0.8276,False,0.0,1,2
17894,2014-01-22,51,1809,0.7236,False,0.0,1,2
17895,2014-01-22,54,662,0.2648,False,0.0,1,2
17896,2014-01-23,1,1744,0.6976,False,0.0,1,3
17897,2014-01-23,2,1797,0.7188,False,0.0,1,3
17898,2014-01-23,3,2722,1.0888,True,100.0,1,3
17899,2014-01-23,4,1379,0.5516,False,0.0,1,3
17900,2014-01-23,5,1355,0.542,False,0.0,1,3
17901,2014-01-23,6,1603,0.6412,False,0.0,1,3
17902,2014-01-23,7,1777,0.7108,False,0.0,1,3
17903,2014-01-23,8,2617,1.0468,True,100.0,1,3
17904,2014-01-23,9,1920,0.768,False,0.0,1,3
17905,2014-01-23,10,957,0.3828,False,0.0,1,3
17906,2014-01-23,11,2094,0.8376,False,0.0,1,3
17907,2014-01-23,12,1106,0.4424,False,0.0,1,3
17908,2014-01-23,13,778,0.3112,False,0.0,1,3
17909,2014-01-23,14,1409,0.5636,False,0.0,1,3
17910,2014-01-23,15,1191,0.4764,False,0.0,1,3
17911,2014-01-23,16,841,0.3364,False,0.0,1,3
17912,2014-01-23,17,1135,0.454,False,0.0,1,3
17913,2014-01-23,18,1347,0.5388,False,0.0,1,3
17914,2014-01-23,19,1030,0.412,False,0.0,1,3
17915,2014-01-23,23,1023,0.4092,False,0.0,1,3
17916,2014-01-23,24,2101,0.8404,False,0.0,1,3
17917,2014-01-23,25,684,0.2736,False,0.0,1,3
17918,2014-01-23,26,543,0.2172,False,0.0,1,3
17919,2014-01-23,27,1102,0.4408,False,0.0,1,3
17920,2014-01-23,28,916,0.3664,False,0.0,1,3
17921,2014-01-23,30,717,0.2868,False,0.0,1,3
17922,2014-01-23,31,1121,0.4484,False,0.0,1,3
17923,2014-01-23,32,554,0.2216,False,0.0,1,3
17924,2014-01-23,33,1008,0.4032,False,0.0,1,3
17925,2014-01-23,34,2194,0.8776,False,0.0,1,3
17926,2014-01-23,35,574,0.2296,False,0.0,1,3
17927,2014-01-23,36,819,0.3276,False,0.0,1,3
17928,2014-01-23,37,1415,0.566,False,0.0,1,3
17929,2014-01-23,38,1395,0.558,False,0.0,1,3
17930,2014-01-23,39,1198,0.4792,False,0.0,1,3
17931,2014-01-23,40,1129,0.4516,False,0.0,1,3
17932,2014-01-23,41,783,0.3132,False,0.0,1,3
17933,2014-01-23,43,1089,0.4356,False,0.0,1,3
17934,2014-01-23,44,3568,1.4272,True,100.0,1,3
17935,2014-01-23,45,2743,1.0972,True,100.0,1,3
17936,2014-01-23,46,2740,1.096,True,100.0,1,3
17937,2014-01-23,47,3005,1.202,True,100.0,1,3
17938,2014-01-23,48,2428,0.9712,False,0.0,1,3
17939,2014-01-23,49,1929,0.7716,False,0.0,1,3
17940,2014-01-23,50,2007,0.8028,False,0.0,1,3
17941,2014-01-23,51,1579,0.6316,False,0.0,1,3
17942,2014-01-23,54,697,0.2788,False,0.0,1,3
17943,2014-01-24,1,1858,0.7432,False,0.0,1,4
17944,2014-01-24,2,1981,0.7924,False,0.0,1,4
17945,2014-01-24,3,3188,1.2752,True,100.0,1,4
17946,2014-01-24,4,1524,0.6096,False,0.0,1,4
17947,2014-01-24,5,1369,0.5476,False,0.0,1,4
17948,2014-01-24,6,1719,0.6876,False,0.0,1,4
17949,2014-01-24,7,1897,0.7588,False,0.0,1,4
17950,2014-01-24,8,2876,1.1504,True,100.0,1,4
17951,2014-01-24,9,1687,0.6748,False,0.0,1,4
17952,2014-01-24,10,839,0.3356,False,0.0,1,4
17953,2014-01-24,11,2130,0.852,False,0.0,1,4
17954,2014-01-24,12,1093,0.4372,False,0.0,1,4
17955,2014-01-24,13,754,0.3016,False,0.0,1,4
17956,2014-01-24,14,1243,0.4972,False,0.0,1,4
17957,2014-01-24,15,1192,0.4768,False,0.0,1,4
17958,2014-01-24,16,632,0.2528,False,0.0,1,4
17959,2014-01-24,17,1045,0.418,False,0.0,1,4
17960,2014-01-24,18,1209,0.4836,False,0.0,1,4
17961,2014-01-24,19,1015,0.406,False,0.0,1,4
17962,2014-01-24,23,1135,0.454,False,0.0,1,4
17963,2014-01-24,24,2393,0.9572,False,0.0,1,4
17964,2014-01-24,25,1011,0.4044,False,0.0,1,4
17965,2014-01-24,26,596,0.2384,False,0.0,1,4
17966,2014-01-24,27,1129,0.4516,False,0.0,1,4
17967,2014-01-24,28,821,0.3284,False,0.0,1,4
17968,2014-01-24,30,676,0.2704,False,0.0,1,4
17969,2014-01-24,31,1076,0.4304,False,0.0,1,4
17970,2014-01-24,32,564,0.2256,False,0.0,1,4
17971,2014-01-24,33,1000,0.4,False,0.0,1,4
17972,2014-01-24,34,2478,0.9912,False,0.0,1,4
17973,2014-01-24,35,548,0.2192,False,0.0,1,4
17974,2014-01-24,36,854,0.3416,False,0.0,1,4
17975,2014-01-24,37,1540,0.616,False,0.0,1,4
17976,2014-01-24,38,1672,0.6688,False,0.0,1,4
17977,2014-01-24,39,1202,0.4808,False,0.0,1,4
17978,2014-01-24,40,1041,0.4164,False,0.0,1,4
17979,2014-01-24,41,850,0.34,False,0.0,1,4
17980,2014-01-24,43,1358,0.5432,False,0.0,1,4
17981,2014-01-24,44,3971,1.5884,True,100.0,1,4
17982,2014-01-24,45,3513,1.4052,True,100.0,1,4
17983,2014-01-24,46,3057,1.2228,True,100.0,1,4
17984,2014-01-24,47,3504,1.4016,True,100.0,1,4
17985,2014-01-24,48,2662,1.0648,True,100.0,1,4
17986,2014-01-24,49,2366,0.9464,False,0.0,1,4
17987,2014-01-24,50,2229,0.8916,False,0.0,1,4
17988,2014-01-24,51,1671,0.6684,False,0.0,1,4
17989,2014-01-24,54,713,0.2852,False,0.0,1,4
17990,2014-01-25,1,1234,0.4936,False,0.0,1,5
17991,2014-01-25,2,2043,0.8172,False,0.0,1,5
17992,2014-01-25,3,3545,1.418,True,100.0,1,5
17993,2014-01-25,4,1698,0.6792,False,0.0,1,5
17994,2014-01-25,5,1478,0.5912,False,0.0,1,5
17995,2014-01-25,6,2072,0.8288,False,0.0,1,5
17996,2014-01-25,7,1830,0.732,False,0.0,1,5
17997,2014-01-25,8,2930,1.172,True,100.0,1,5
17998,2014-01-25,9,2242,0.8968,False,0.0,1,5
17999,2014-01-25,10,1107,0.4428,False,0.0,1,5
18000,2014-01-25,11,2167,0.8668,False,0.0,1,5
18001,2014-01-25,12,1310,0.524,False,0.0,1,5
18002,2014-01-25,13,1181,0.4724,False,0.0,1,5
18003,2014-01-25,14,1877,0.7508,False,0.0,1,5
18004,2014-01-25,15,1139,0.4556,False,0.0,1,5
18005,2014-01-25,16,1060,0.424,False,0.0,1,5
18006,2014-01-25,17,1457,0.5828,False,0.0,1,5
18007,2014-01-25,18,1271,0.5084,False,0.0,1,5
18008,2014-01-25,19,1715,0.686,False,0.0,1,5
18009,2014-01-25,23,1218,0.4872,False,0.0,1,5
18010,2014-01-25,24,2170,0.868,False,0.0,1,5
18011,2014-01-25,25,1675,0.67,False,0.0,1,5
18012,2014-01-25,26,730,0.292,False,0.0,1,5
18013,2014-01-25,27,1518,0.6072,False,0.0,1,5
18014,2014-01-25,28,1215,0.486,False,0.0,1,5
18015,2014-01-25,30,740,0.296,False,0.0,1,5
18016,2014-01-25,31,1386,0.5544,False,0.0,1,5
18017,2014-01-25,32,652,0.2608,False,0.0,1,5
18018,2014-01-25,33,1245,0.498,False,0.0,1,5
18019,2014-01-25,34,2674,1.0696,True,100.0,1,5
18020,2014-01-25,35,672,0.2688,False,0.0,1,5
18021,2014-01-25,36,1038,0.4152,False,0.0,1,5
18022,2014-01-25,37,1556,0.6224,False,0.0,1,5
18023,2014-01-25,38,2354,0.9416,False,0.0,1,5
18024,2014-01-25,39,1714,0.6856,False,0.0,1,5
18025,2014-01-25,40,1275,0.51,False,0.0,1,5
18026,2014-01-25,41,1057,0.4228,False,0.0,1,5
18027,2014-01-25,43,1155,0.462,False,0.0,1,5
18028,2014-01-25,44,4813,1.9252,True,100.0,1,5
18029,2014-01-25,45,4170,1.668,True,100.0,1,5
18030,2014-01-25,46,4344,1.7376,True,100.0,1,5
18031,2014-01-25,47,4503,1.8012,True,100.0,1,5
18032,2014-01-25,48,3658,1.4632,True,100.0,1,5
18033,2014-01-25,49,2778,1.1112,True,100.0,1,5
18034,2014-01-25,50,3205,1.282,True,100.0,1,5
18035,2014-01-25,51,1848,0.7392,False,0.0,1,5
18036,2014-01-25,54,900,0.36,False,0.0,1,5
18037,2014-01-26,1,537,0.2148,False,0.0,1,6
18038,2014-01-26,2,1979,0.7916,False,0.0,1,6
18039,2014-01-26,3,3530,1.412,True,100.0,1,6
18040,2014-01-26,4,1859,0.7436,False,0.0,1,6
18041,2014-01-26,5,1400,0.56,False,0.0,1,6
18042,2014-01-26,6,2317,0.9268,False,0.0,1,6
18043,2014-01-26,7,1583,0.6332,False,0.0,1,6
18044,2014-01-26,8,2668,1.0672,True,100.0,1,6
18045,2014-01-26,9,2306,0.9224,False,0.0,1,6
18046,2014-01-26,10,1036,0.4144,False,0.0,1,6
18047,2014-01-26,11,2729,1.0916,True,100.0,1,6
18048,2014-01-26,12,1210,0.484,False,0.0,1,6
18049,2014-01-26,13,896,0.3584,False,0.0,1,6
18050,2014-01-26,14,1172,0.4688,False,0.0,1,6
18051,2014-01-26,15,1028,0.4112,False,0.0,1,6
18052,2014-01-26,16,1201,0.4804,False,0.0,1,6
18053,2014-01-26,17,1411,0.5644,False,0.0,1,6
18054,2014-01-26,18,1353,0.5412,False,0.0,1,6
18055,2014-01-26,19,1230,0.492,False,0.0,1,6
18056,2014-01-26,23,1028,0.4112,False,0.0,1,6
18057,2014-01-26,24,1763,0.7052,False,0.0,1,6
18058,2014-01-26,25,831,0.3324,False,0.0,1,6
18059,2014-01-26,26,756,0.3024,False,0.0,1,6
18060,2014-01-26,27,1661,0.6644,False,0.0,1,6
18061,2014-01-26,28,1384,0.5536,False,0.0,1,6
18062,2014-01-26,30,664,0.2656,False,0.0,1,6
18063,2014-01-26,31,1393,0.5572,False,0.0,1,6
18064,2014-01-26,32,655,0.262,False,0.0,1,6
18065,2014-01-26,33,1211,0.4844,False,0.0,1,6
18066,2014-01-26,34,2267,0.9068,False,0.0,1,6
18067,2014-01-26,35,690,0.276,False,0.0,1,6
18068,2014-01-26,36,980,0.392,False,0.0,1,6
18069,2014-01-26,37,1164,0.4656,False,0.0,1,6
18070,2014-01-26,38,2271,0.9084,False,0.0,1,6
18071,2014-01-26,39,1614,0.6456,False,0.0,1,6
18072,2014-01-26,40,1066,0.4264,False,0.0,1,6
18073,2014-01-26,41,1181,0.4724,False,0.0,1,6
18074,2014-01-26,43,1399,0.5596,False,0.0,1,6
18075,2014-01-26,44,4525,1.81,True,100.0,1,6
18076,2014-01-26,45,4527,1.8108,True,100.0,1,6
18077,2014-01-26,46,4472,1.7888,True,100.0,1,6
18078,2014-01-26,47,4599,1.8396,True,100.0,1,6
18079,2014-01-26,48,4186,1.6744,True,100.0,1,6
18080,2014-01-26,49,2744,1.0976,True,100.0,1,6
18081,2014-01-26,50,2843,1.1372,True,100.0,1,6
18082,2014-01-26,51,1726,0.6904,False,0.0,1,6
18083,2014-01-26,54,1141,0.4564,False,0.0,1,6
18084,2014-01-27,1,1765,0.706,False,0.0,1,0
18085,2014-01-27,2,1869,0.7476,False,0.0,1,0
18086,2014-01-27,3,2885,1.154,True,100.0,1,0
18087,2014-01-27,4,1397,0.5588,False,0.0,1,0
18088,2014-01-27,5,1470,0.588,False,0.0,1,0
18089,2014-01-27,6,1634,0.6536,False,0.0,1,0
18090,2014-01-27,7,1929,0.7716,False,0.0,1,0
18091,2014-01-27,8,2662,1.0648,True,100.0,1,0
18092,2014-01-27,9,1801,0.7204,False,0.0,1,0
18093,2014-01-27,10,807,0.3228,False,0.0,1,0
18094,2014-01-27,11,2184,0.8736,False,0.0,1,0
18095,2014-01-27,12,1196,0.4784,False,0.0,1,0
18096,2014-01-27,13,835,0.334,False,0.0,1,0
18097,2014-01-27,14,1536,0.6144,False,0.0,1,0
18098,2014-01-27,15,1269,0.5076,False,0.0,1,0
18099,2014-01-27,16,966,0.3864,False,0.0,1,0
18100,2014-01-27,17,1237,0.4948,False,0.0,1,0
18101,2014-01-27,18,1310,0.524,False,0.0,1,0
18102,2014-01-27,19,1155,0.462,False,0.0,1,0
18103,2014-01-27,23,1141,0.4564,False,0.0,1,0
18104,2014-01-27,24,2158,0.8632,False,0.0,1,0
18105,2014-01-27,25,731,0.2924,False,0.0,1,0
18106,2014-01-27,26,541,0.2164,False,0.0,1,0
18107,2014-01-27,27,1106,0.4424,False,0.0,1,0
18108,2014-01-27,28,932,0.3728,False,0.0,1,0
18109,2014-01-27,30,665,0.266,False,0.0,1,0
18110,2014-01-27,31,1230,0.492,False,0.0,1,0
18111,2014-01-27,32,550,0.22,False,0.0,1,0
18112,2014-01-27,33,1177,0.4708,False,0.0,1,0
18113,2014-01-27,34,2300,0.92,False,0.0,1,0
18114,2014-01-27,35,604,0.2416,False,0.0,1,0
18115,2014-01-27,36,975,0.39,False,0.0,1,0
18116,2014-01-27,37,1401,0.5604,False,0.0,1,0
18117,2014-01-27,38,1528,0.6112,False,0.0,1,0
18118,2014-01-27,39,1325,0.53,False,0.0,1,0
18119,2014-01-27,40,1388,0.5552,False,0.0,1,0
18120,2014-01-27,41,797,0.3188,False,0.0,1,0
18121,2014-01-27,43,1284,0.5136,False,0.0,1,0
18122,2014-01-27,44,3723,1.4892,True,100.0,1,0
18123,2014-01-27,45,3070,1.228,True,100.0,1,0
18124,2014-01-27,46,2995,1.198,True,100.0,1,0
18125,2014-01-27,47,3190,1.276,True,100.0,1,0
18126,2014-01-27,48,2453,0.9812,False,0.0,1,0
18127,2014-01-27,49,2050,0.82,False,0.0,1,0
18128,2014-01-27,50,2188,0.8752,False,0.0,1,0
18129,2014-01-27,51,1569,0.6276,False,0.0,1,0
18130,2014-01-27,54,855,0.342,False,0.0,1,0
18131,2014-01-28,1,1746,0.6984,False,0.0,1,1
18132,2014-01-28,2,1795,0.718,False,0.0,1,1
18133,2014-01-28,3,2722,1.0888,True,100.0,1,1
18134,2014-01-28,4,1331,0.5324,False,0.0,1,1
18135,2014-01-28,5,1315,0.526,False,0.0,1,1
18136,2014-01-28,6,1585,0.634,False,0.0,1,1
18137,2014-01-28,7,1772,0.7088,False,0.0,1,1
18138,2014-01-28,8,2600,1.04,True,100.0,1,1
18139,2014-01-28,9,1811,0.7244,False,0.0,1,1
18140,2014-01-28,10,1048,0.4192,False,0.0,1,1
18141,2014-01-28,11,2148,0.8592,False,0.0,1,1
18142,2014-01-28,12,1137,0.4548,False,0.0,1,1
18143,2014-01-28,13,886,0.3544,False,0.0,1,1
18144,2014-01-28,14,1379,0.5516,False,0.0,1,1
18145,2014-01-28,15,1285,0.514,False,0.0,1,1
18146,2014-01-28,16,934,0.3736,False,0.0,1,1
18147,2014-01-28,17,1219,0.4876,False,0.0,1,1
18148,2014-01-28,18,1407,0.5628,False,0.0,1,1
18149,2014-01-28,19,1114,0.4456,False,0.0,1,1
18150,2014-01-28,23,1123,0.4492,False,0.0,1,1
18151,2014-01-28,24,2217,0.8868,False,0.0,1,1
18152,2014-01-28,25,607,0.2428,False,0.0,1,1
18153,2014-01-28,26,557,0.2228,False,0.0,1,1
18154,2014-01-28,27,1127,0.4508,False,0.0,1,1
18155,2014-01-28,28,1045,0.418,False,0.0,1,1
18156,2014-01-28,30,749,0.2996,False,0.0,1,1
18157,2014-01-28,31,1260,0.504,False,0.0,1,1
18158,2014-01-28,32,576,0.2304,False,0.0,1,1
18159,2014-01-28,33,1113,0.4452,False,0.0,1,1
18160,2014-01-28,34,2244,0.8976,False,0.0,1,1
18161,2014-01-28,35,516,0.2064,False,0.0,1,1
18162,2014-01-28,36,962,0.3848,False,0.0,1,1
18163,2014-01-28,37,1394,0.5576,False,0.0,1,1
18164,2014-01-28,38,1427,0.5708,False,0.0,1,1
18165,2014-01-28,39,1281,0.5124,False,0.0,1,1
18166,2014-01-28,40,1354,0.5416,False,0.0,1,1
18167,2014-01-28,41,787,0.3148,False,0.0,1,1
18168,2014-01-28,43,1163,0.4652,False,0.0,1,1
18169,2014-01-28,44,3491,1.3964,True,100.0,1,1
18170,2014-01-28,45,2873,1.1492,True,100.0,1,1
18171,2014-01-28,46,2685,1.074,True,100.0,1,1
18172,2014-01-28,47,2971,1.1884,True,100.0,1,1
18173,2014-01-28,48,2372,0.9488,False,0.0,1,1
18174,2014-01-28,49,1864,0.7456,False,0.0,1,1
18175,2014-01-28,50,2202,0.8808,False,0.0,1,1
18176,2014-01-28,51,1467,0.5868,False,0.0,1,1
18177,2014-01-28,54,814,0.3256,False,0.0,1,1
18178,2014-01-29,1,1903,0.7612,False,0.0,1,2
18179,2014-01-29,2,1868,0.7472,False,0.0,1,2
18180,2014-01-29,3,2882,1.1528,True,100.0,1,2
18181,2014-01-29,4,1369,0.5476,False,0.0,1,2
18182,2014-01-29,5,1371,0.5484,False,0.0,1,2
18183,2014-01-29,6,1569,0.6276,False,0.0,1,2
18184,2014-01-29,7,1825,0.73,False,0.0,1,2
18185,2014-01-29,8,2704,1.0816,True,100.0,1,2
18186,2014-01-29,9,1692,0.6768,False,0.0,1,2
18187,2014-01-29,10,826,0.3304,False,0.0,1,2
18188,2014-01-29,11,1780,0.712,False,0.0,1,2
18189,2014-01-29,12,1011,0.4044,False,0.0,1,2
18190,2014-01-29,13,759,0.3036,False,0.0,1,2
18191,2014-01-29,14,1226,0.4904,False,0.0,1,2
18192,2014-01-29,15,1152,0.4608,False,0.0,1,2
18193,2014-01-29,16,797,0.3188,False,0.0,1,2
18194,2014-01-29,17,1110,0.444,False,0.0,1,2
18195,2014-01-29,18,1183,0.4732,False,0.0,1,2
